Duration of class (min),Heart Rate (bpm),HR Rest,60% THR (bpm),70% THR (bpm),80% THR (bpm),90% THR (bpm),HR Max (bpm),,,,,,,,,
0:48:06,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:07,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:08,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:09,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:10,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:11,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:12,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:13,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:14,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:15,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:16,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:17,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:18,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:19,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:20,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:21,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:22,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:23,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:24,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:25,164,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:26,164,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:27,164,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:28,164,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:29,164,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:30,173,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:31,173,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:32,173,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:33,173,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:34,173,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:35,173,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:36,173,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:38,173,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:38,173,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:39,173,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:40,173,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:41,173,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:42,173,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:43,173,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:44,173,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:45,173,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:46,172,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:47,172,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:48,172,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:49,172,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:50,172,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:51,172,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:52,171,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:53,171,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:54,171,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:55,171,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:56,171,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:57,171,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:58,171,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:48:59,170,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:00,170,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:01,170,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:02,169,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:03,169,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:04,168,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:05,167,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:06,167,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:07,167,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:08,166,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:09,166,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:10,165,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:11,164,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:12,163,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:13,162,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:14,161,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:15,161,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:16,161,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:17,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:18,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:19,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:20,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:21,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:22,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:23,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:24,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:25,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:26,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:27,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:28,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:29,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:30,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:31,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:32,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:33,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:34,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:35,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:36,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:37,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:38,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:39,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:40,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:41,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:42,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:43,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:44,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:45,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:46,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:47,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:48,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:49,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:50,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:51,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:52,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:53,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:54,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:55,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:56,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:57,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:58,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:49:59,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:00,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:01,148,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:02,148,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:03,148,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:04,148,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:05,148,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:06,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:07,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:08,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:09,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:10,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:11,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:12,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:13,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:14,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:15,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:16,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:17,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:18,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:19,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:20,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:21,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:22,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:23,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:24,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:25,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:26,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:27,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:28,161,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:29,161,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:30,161,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:31,161,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:32,161,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:33,162,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:34,162,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:35,162,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:36,162,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:37,163,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:38,163,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:39,163,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:40,163,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:41,163,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:42,164,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:43,164,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:44,164,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:45,164,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:46,165,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:47,166,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:48,166,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:49,166,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:50,167,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:51,167,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:52,167,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:53,167,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:54,167,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:55,167,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:56,166,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:57,166,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:58,166,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:50:59,166,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:00,166,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:01,165,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:02,166,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:03,166,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:04,165,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:05,165,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:06,165,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:07,165,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:08,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:09,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:10,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:11,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:12,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:13,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:14,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:15,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:16,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:17,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:18,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:19,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:20,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:21,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:22,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:23,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:24,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:25,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:26,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:27,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:28,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:29,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:30,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:31,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:32,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:33,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:34,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:35,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:36,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:37,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:38,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:39,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:40,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:41,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:42,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:43,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:44,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:45,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:46,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:47,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:48,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:49,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:50,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:51,148,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:52,148,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:53,148,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:54,148,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:55,148,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:56,148,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:57,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:58,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:51:59,148,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:00,148,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:01,147,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:02,147,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:03,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:04,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:05,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:06,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:07,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:08,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:09,147,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:10,147,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:11,147,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:12,147,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:13,147,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:14,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:15,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:16,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:17,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:18,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:19,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:20,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:21,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:22,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:23,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:24,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:25,145,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:26,145,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:27,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:28,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:29,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:30,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:31,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:32,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:33,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:34,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:35,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:36,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:37,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:38,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:39,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:40,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:41,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:42,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:43,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:44,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:45,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:46,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:47,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:48,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:49,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:50,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:51,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:52,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:53,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:54,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:55,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:56,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:57,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:58,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:52:59,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:00,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:01,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:02,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:03,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:04,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:05,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:06,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:07,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:08,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:09,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:10,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:11,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:12,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:13,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:14,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:15,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:16,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:17,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:18,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:19,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:20,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:21,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:22,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:23,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:24,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:25,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:26,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:27,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:28,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:29,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:30,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:31,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:32,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:33,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:34,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:35,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:36,147,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:37,147,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:38,147,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:39,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:40,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:41,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:42,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:43,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:44,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:45,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:46,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:47,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:48,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:49,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:50,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:51,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:52,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:53,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:54,161,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:55,161,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:56,161,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:57,161,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:58,161,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:53:59,162,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:54:00,162,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:54:01,162,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:54:02,162,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:54:03,162,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:54:04,162,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:54:05,162,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:54:06,162,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:54:07,164,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:54:08,164,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:54:09,164,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:54:10,163,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:54:11,163,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:54:12,163,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:54:13,163,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:54:14,163,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:54:15,163,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:54:16,163,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:54:17,163,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:54:18,163,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:54:19,163,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:54:20,163,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:54:21,163,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
